company,year,quarter,metric,sub-metric,value
UMC,2013,1,rev_geo,Japan,1
UMC,2013,1,rev_tech,40nm and below,18
UMC,2013,1,rev_tech,40nm<x<=65nm,32
UMC,2013,1,rev_tech,65nm<x<=90nm,6
UMC,2013,1,rev_tech,90nm<x<=0.13um,14
UMC,2013,1,rev_tech,0.13um<x<=0.18um,15
UMC,2013,1,rev_tech,0.18um<x<=0.35um,11
UMC,2013,1,rev_tech,0.5um and above,4
UMC,2014,1,rev_geo,NORAM,45
UMC,2014,1,rev_geo,ASIAPAC,45
UMC,2014,1,rev_geo,Europe,7
UMC,2014,1,rev_geo,Japan,3
UMC,2014,1,rev_tech,40nm and below,20
UMC,2014,1,rev_tech,40nm<x<=65nm,31
UMC,2014,1,rev_tech,65nm<x<=90nm,7
UMC,2014,1,rev_tech,90nm<x<=0.13um,14
UMC,2014,1,rev_tech,0.13um<x<=0.18um,12
UMC,2014,1,rev_tech,0.18um<x<=0.35um,12
UMC,2014,1,rev_tech,0.5um and above,4
UMC,2015,1,rev_geo,NORAM,47
UMC,2015,1,rev_geo,ASIAPAC,40
UMC,2015,1,rev_geo,Europe,7
UMC,2015,1,rev_geo,Japan,6
UMC,2015,1,rev_tech,28nm and below,9
UMC,2015,1,rev_tech,28nm<x<=40nm,24
UMC,2015,1,rev_tech,40nm<x<=65nm,23
UMC,2015,1,rev_tech,65nm<x<=90nm,5
UMC,2015,1,rev_tech,90nm<x<=0.13um,13
UMC,2015,1,rev_tech,0.13um<x<=0.18um,12
UMC,2015,1,rev_tech,0.18um<x<=0.35um,11
UMC,2015,1,rev_tech,0.5um and above,3
UMC,2016,1,rev_geo,NORAM,48
UMC,2016,1,rev_geo,ASIAPAC,45
UMC,2016,1,rev_geo,Europe,3
UMC,2016,1,rev_geo,Japan,4
UMC,2016,1,rev_tech,28nm and below,8
UMC,2016,1,rev_tech,28nm<x<=40nm,29
UMC,2016,1,rev_tech,40nm<x<=65nm,19
UMC,2016,1,rev_tech,65nm<x<=90nm,4
UMC,2016,1,rev_tech,90nm<x<=0.13um,12
UMC,2016,1,rev_tech,0.13um<x<=0.18um,13
UMC,2016,1,rev_tech,0.18um<x<=0.35um,12
UMC,2016,1,rev_tech,0.5um and above,3
UMC,2017,1,rev_geo,NORAM,41
UMC,2017,1,rev_geo,ASIAPAC,50
UMC,2017,1,rev_geo,Europe,5
UMC,2017,1,rev_geo,Japan,4
UMC,2017,1,rev_tech,28nm and below,17
UMC,2017,1,rev_tech,28nm<x<=40nm,29
UMC,2017,1,rev_tech,40nm<x<=65nm,13
UMC,2017,1,rev_tech,65nm<x<=90nm,4
UMC,2017,1,rev_tech,90nm<x<=0.13um,11
UMC,2017,1,rev_tech,0.13um<x<=0.18um,13
UMC,2017,1,rev_tech,0.18um<x<=0.35um,10
UMC,2017,1,rev_tech,0.5um and above,3
UMC,2018,1,rev_geo,NORAM,42
UMC,2018,1,rev_geo,ASIAPAC,47
UMC,2018,1,rev_geo,Europe,8
UMC,2018,1,rev_geo,Japan,3
UMC,2018,1,rev_tech,14nm and below,2
UMC,2018,1,rev_tech,14nm<x<=28nm,12
UMC,2018,1,rev_tech,28nm<x<=40nm,30
UMC,2018,1,rev_tech,40nm<x<=65nm,13
UMC,2018,1,rev_tech,65nm<x<=90nm,6
UMC,2018,1,rev_tech,90nm<x<=0.13um,11
UMC,2018,1,rev_tech,0.13um<x<=0.18um,13
UMC,2018,1,rev_tech,0.18um<x<=0.35um,10
UMC,2018,1,rev_tech,0.5um and above,3
UMC,2019,1,rev_geo,NORAM,32
UMC,2019,1,rev_geo,ASIAPAC,57
UMC,2019,1,rev_geo,Europe,7
UMC,2019,1,rev_geo,Japan,4
UMC,2019,1,rev_tech,14nm and below,0
UMC,2019,1,rev_tech,14nm<x<=28nm,10
UMC,2019,1,rev_tech,28nm<x<=40nm,20
UMC,2019,1,rev_tech,40nm<x<=65nm,14
UMC,2019,1,rev_tech,65nm<x<=90nm,12
UMC,2019,1,rev_tech,90nm<x<=0.13um,15
UMC,2019,1,rev_tech,0.13um<x<=0.18um,15
UMC,2019,1,rev_tech,0.18um<x<=0.35um,11
UMC,2019,1,rev_tech,0.5um and above,3
UMC,2020,1,rev_geo,NORAM,29
UMC,2020,1,rev_geo,ASIAPAC,56
UMC,2020,1,rev_geo,Europe,6
UMC,2020,1,rev_geo,Japan,9
UMC,2020,1,rev_tech,14nm and below,0
UMC,2020,1,rev_tech,14nm<x<=28nm,9
UMC,2020,1,rev_tech,28nm<x<=40nm,25
UMC,2020,1,rev_tech,40nm<x<=65nm,16
UMC,2020,1,rev_tech,65nm<x<=90nm,15
UMC,2020,1,rev_tech,90nm<x<=0.13um,11
UMC,2020,1,rev_tech,0.13um<x<=0.18um,13
UMC,2020,1,rev_tech,0.18um<x<=0.35um,8
UMC,2020,1,rev_tech,0.5um and above,3
UMC,2021,1,rev_geo,NORAM,23
UMC,2021,1,rev_geo,ASIAPAC,63
UMC,2021,1,rev_geo,Europe,8
UMC,2021,1,rev_geo,Japan,6
UMC,2021,1,rev_tech,14nm and below,0
UMC,2021,1,rev_tech,14nm<x<=28nm,20
UMC,2021,1,rev_tech,28nm<x<=40nm,20
UMC,2021,1,rev_tech,40nm<x<=65nm,18
UMC,2021,1,rev_tech,65nm<x<=90nm,8
UMC,2021,1,rev_tech,90nm<x<=0.13um,11
UMC,2021,1,rev_tech,0.13um<x<=0.18um,13
UMC,2021,1,rev_tech,0.18um<x<=0.35um,8
UMC,2021,1,rev_tech,0.5um and above,2
UMC,2004,2,rev_geo,NORAM,43
UMC,2004,2,rev_geo,ASIAPAC,39
UMC,2004,2,rev_geo,Europe,14
UMC,2004,2,rev_geo,Japan,4
UMC,2004,2,rev_tech,0.15um<x<=0.18um,24
UMC,2004,2,rev_tech,0.18um<x<=0.25um,22
UMC,2004,2,rev_tech,0.25um<x<=0.35um,28
UMC,2004,2,rev_tech,0.5um and above,12
UMC,2004,3,rev_geo,NORAM,40
UMC,2004,3,rev_geo,ASIAPAC,38
UMC,2004,3,rev_geo,Europe,18
UMC,2004,3,rev_geo,Japan,4
UMC,2004,3,rev_tech,0.15um<x<=0.18um,26
UMC,2004,3,rev_tech,0.18um<x<=0.25um,25
UMC,2004,3,rev_tech,0.25um<x<=0.35um,22
UMC,2004,3,rev_tech,0.5um and above,10
UMC,2004,4,rev_geo,NORAM,49
UMC,2004,4,rev_geo,ASIAPAC,32
UMC,2004,4,rev_geo,Europe,16
UMC,2004,4,rev_geo,Japan,3
UMC,2004,4,rev_tech,0.15um<x<=0.18um,19
UMC,2004,4,rev_tech,0.18um<x<=0.25um,12
UMC,2004,4,rev_tech,0.25um<x<=0.35um,17
UMC,2004,4,rev_tech,0.5um and above,9
UMC,2005,2,rev_geo,NORAM,44
UMC,2005,2,rev_geo,ASIAPAC,45
UMC,2005,2,rev_geo,Europe,9
UMC,2005,2,rev_geo,Japan,2
UMC,2005,2,rev_tech,0.15um<x<=0.18um,20
UMC,2005,2,rev_tech,0.18um<x<=0.25um,11
UMC,2005,2,rev_tech,0.25um<x<=0.35um,25
UMC,2005,2,rev_tech,0.5um and above,11
UMC,2005,3,rev_geo,NORAM,48
UMC,2005,3,rev_geo,ASIAPAC,43
UMC,2005,3,rev_geo,Europe,7
UMC,2005,3,rev_geo,Japan,2
UMC,2005,3,rev_tech,0.15um<x<=0.18um,19
UMC,2005,3,rev_tech,0.18um<x<=0.25um,8
UMC,2005,3,rev_tech,0.25um<x<=0.35um,22
UMC,2005,3,rev_tech,0.5um and above,9
UMC,2005,4,rev_geo,NORAM,49
UMC,2005,4,rev_geo,ASIAPAC,42
UMC,2005,4,rev_geo,Europe,7
UMC,2005,4,rev_geo,Japan,2
UMC,2005,4,rev_tech,0.15um<x<=0.18um,19
UMC,2005,4,rev_tech,0.18um<x<=0.25um,6
UMC,2005,4,rev_tech,0.25um<x<=0.35um,19
UMC,2005,4,rev_tech,0.5um and above,8
UMC,2006,2,rev_geo,NORAM,51
UMC,2006,2,rev_geo,ASIAPAC,35
UMC,2006,2,rev_geo,Europe,11
UMC,2006,2,rev_geo,Japan,3
UMC,2006,2,rev_tech,0.15um<x<=0.18um,20
UMC,2006,2,rev_tech,0.18um<x<=0.25um,6
UMC,2006,2,rev_tech,0.25um<x<=0.35um,18
UMC,2006,2,rev_tech,0.5um and above,9
UMC,2006,3,rev_geo,NORAM,60
UMC,2006,3,rev_geo,ASIAPAC,27
UMC,2006,3,rev_geo,Europe,10
UMC,2006,3,rev_geo,Japan,3
UMC,2006,3,rev_tech,0.15um<x<=0.18um,19
UMC,2006,3,rev_tech,0.18um<x<=0.25um,6
UMC,2006,3,rev_tech,0.25um<x<=0.35um,13
UMC,2006,3,rev_tech,0.5um and above,9
UMC,2006,4,rev_geo,NORAM,53
UMC,2006,4,rev_geo,ASIAPAC,37
UMC,2006,4,rev_geo,Europe,7
UMC,2006,4,rev_geo,Japan,3
UMC,2006,4,rev_tech,0.15um<x<=0.18um,18
UMC,2006,4,rev_tech,0.18um<x<=0.25um,6
UMC,2006,4,rev_tech,0.25um<x<=0.35um,17
UMC,2006,4,rev_tech,0.5um and above,9
UMC,2007,2,rev_geo,NORAM,47
UMC,2007,2,rev_geo,ASIAPAC,43
UMC,2007,2,rev_geo,Europe,8
UMC,2007,2,rev_geo,Japan,2
UMC,2007,2,rev_tech,0.15um<x<=0.18um,20
UMC,2007,2,rev_tech,0.18um<x<=0.25um,4
UMC,2007,2,rev_tech,0.25um<x<=0.35um,18
UMC,2007,2,rev_tech,0.5um and above,7
UMC,2007,3,rev_geo,NORAM,49
UMC,2007,3,rev_geo,ASIAPAC,40
UMC,2007,3,rev_geo,Europe,9
UMC,2007,3,rev_geo,Japan,2
UMC,2007,3,rev_tech,0.15um<x<=0.18um,17
UMC,2007,3,rev_tech,0.18um<x<=0.25um,3
UMC,2007,3,rev_tech,0.25um<x<=0.35um,17
UMC,2007,3,rev_tech,0.5um and above,6
UMC,2007,4,rev_geo,NORAM,51
UMC,2007,4,rev_geo,ASIAPAC,37
UMC,2007,4,rev_geo,Europe,10
UMC,2007,4,rev_geo,Japan,2
UMC,2007,4,rev_tech,90nm<x<=0.13um,22
UMC,2007,4,rev_tech,0.13um<x<=0.18um,27
UMC,2007,4,rev_tech,0.18um<x<=0.35um,18
UMC,2007,4,rev_tech,0.5um and above,7
UMC,2008,2,rev_geo,NORAM,50
UMC,2008,2,rev_geo,ASIAPAC,35
UMC,2008,2,rev_geo,Europe,13
UMC,2008,2,rev_geo,Japan,2
UMC,2008,2,rev_tech,90nm<x<=0.13um,21
UMC,2008,2,rev_tech,0.13um<x<=0.18um,20
UMC,2008,2,rev_tech,0.18um<x<=0.35um,18
UMC,2008,2,rev_tech,0.5um and above,5
UMC,2008,3,rev_geo,NORAM,60
UMC,2008,3,rev_geo,ASIAPAC,32
UMC,2008,3,rev_geo,Europe,6
UMC,2008,3,rev_geo,Japan,2
UMC,2008,3,rev_tech,90nm<x<=0.13um,20
UMC,2008,3,rev_tech,0.13um<x<=0.18um,21
UMC,2008,3,rev_tech,0.18um<x<=0.35um,16
UMC,2008,3,rev_tech,0.5um and above,5
UMC,2008,4,rev_geo,NORAM,57
UMC,2008,4,rev_geo,ASIAPAC,31
UMC,2008,4,rev_geo,Europe,10
UMC,2008,4,rev_geo,Japan,2
UMC,2008,4,rev_tech,90nm<x<=0.13um,22
UMC,2008,4,rev_tech,0.13um<x<=0.18um,23
UMC,2008,4,rev_tech,0.18um<x<=0.35um,15
UMC,2008,4,rev_tech,0.5um and above,5
UMC,2009,2,rev_geo,NORAM,47
UMC,2009,2,rev_geo,ASIAPAC,42
UMC,2009,2,rev_geo,Europe,10
UMC,2009,2,rev_geo,Japan,1
UMC,2009,2,rev_tech,90nm<x<=0.13um,19
UMC,2009,2,rev_tech,0.13um<x<=0.18um,21
UMC,2009,2,rev_tech,0.18um<x<=0.35um,16
UMC,2009,2,rev_tech,0.5um and above,5
UMC,2009,3,rev_geo,NORAM,49
UMC,2009,3,rev_geo,ASIAPAC,41
UMC,2009,3,rev_geo,Europe,9
UMC,2009,3,rev_geo,Japan,1
UMC,2009,3,rev_tech,65nm and below,14
UMC,2009,3,rev_tech,65nm<x<=90nm,26
UMC,2009,3,rev_tech,90nm<x<=0.13um,21
UMC,2009,3,rev_tech,0.13um<x<=0.18um,21
UMC,2009,3,rev_tech,0.18um<x<=0.35um,13
UMC,2009,3,rev_tech,0.5um and above,5
UMC,2009,4,rev_geo,NORAM,51
UMC,2009,4,rev_geo,ASIAPAC,40
UMC,2009,4,rev_geo,Europe,8
UMC,2009,4,rev_geo,Japan,1
UMC,2009,4,rev_tech,65nm and below,17
UMC,2009,4,rev_tech,65nm<x<=90nm,25
UMC,2009,4,rev_tech,90nm<x<=0.13um,23
UMC,2009,4,rev_tech,0.13um<x<=0.18um,19
UMC,2009,4,rev_tech,0.18um<x<=0.35um,11
UMC,2009,4,rev_tech,0.5um and above,5
UMC,2010,2,rev_geo,NORAM,46
UMC,2010,2,rev_geo,ASIAPAC,42
UMC,2010,2,rev_geo,Europe,11
UMC,2010,2,rev_geo,Japan,1
UMC,2010,2,rev_tech,40nm<x<=65nm,21
UMC,2010,2,rev_tech,65nm<x<=90nm,18
UMC,2010,2,rev_tech,90nm<x<=0.13um,22
UMC,2010,2,rev_tech,0.13um<x<=0.18um,18
UMC,2010,2,rev_tech,0.18um<x<=0.35um,13
UMC,2010,2,rev_tech,0.5um and above,5
UMC,2010,3,rev_geo,NORAM,46
UMC,2010,3,rev_geo,ASIAPAC,40
UMC,2010,3,rev_geo,Europe,13
UMC,2010,3,rev_geo,Japan,1
UMC,2010,3,rev_tech,40nm<x<=65nm,26
UMC,2010,3,rev_tech,65nm<x<=90nm,14
UMC,2010,3,rev_tech,90nm<x<=0.13um,24
UMC,2010,3,rev_tech,0.13um<x<=0.18um,15
UMC,2010,3,rev_tech,0.18um<x<=0.35um,12
UMC,2010,3,rev_tech,0.5um and above,5
UMC,2010,4,rev_geo,NORAM,53
UMC,2010,4,rev_geo,ASIAPAC,30
UMC,2010,4,rev_geo,Europe,16
UMC,2010,4,rev_geo,Japan,1
UMC,2010,4,rev_tech,40nm and below,5
UMC,2010,4,rev_tech,40nm<x<=65nm,30
UMC,2010,4,rev_tech,65nm<x<=90nm,16
UMC,2010,4,rev_tech,90nm<x<=0.13um,20
UMC,2010,4,rev_tech,0.13um<x<=0.18um,14
UMC,2010,4,rev_tech,0.18um<x<=0.35um,10
UMC,2010,4,rev_tech,0.5um and above,5
UMC,2011,2,rev_geo,NORAM,49
UMC,2011,2,rev_geo,ASIAPAC,39
UMC,2011,2,rev_geo,Europe,11
UMC,2011,2,rev_geo,Japan,1
UMC,2011,2,rev_tech,40nm and below,6
UMC,2011,2,rev_tech,40nm<x<=65nm,31
UMC,2011,2,rev_tech,65nm<x<=90nm,13
UMC,2011,2,rev_tech,90nm<x<=0.13um,24
UMC,2011,2,rev_tech,0.13um<x<=0.18um,12
UMC,2011,2,rev_tech,0.18um<x<=0.35um,9
UMC,2011,2,rev_tech,0.5um and above,5
UMC,2011,3,rev_geo,NORAM,48
UMC,2011,3,rev_geo,ASIAPAC,40
UMC,2011,3,rev_geo,Europe,11
UMC,2011,3,rev_geo,Japan,1
UMC,2011,3,rev_tech,40nm and below,6
UMC,2011,3,rev_tech,40nm<x<=65nm,34
UMC,2011,3,rev_tech,65nm<x<=90nm,8
UMC,2011,3,rev_tech,90nm<x<=0.13um,24
UMC,2011,3,rev_tech,0.13um<x<=0.18um,13
UMC,2011,3,rev_tech,0.18um<x<=0.35um,11
UMC,2011,3,rev_tech,0.5um and above,4
UMC,2011,4,rev_geo,NORAM,47
UMC,2011,4,rev_geo,ASIAPAC,43
UMC,2011,4,rev_geo,Europe,9
UMC,2011,4,rev_geo,Japan,1
UMC,2011,4,rev_tech,40nm and below,8
UMC,2011,4,rev_tech,40nm<x<=65nm,41
UMC,2011,4,rev_tech,65nm<x<=90nm,6
UMC,2011,4,rev_tech,90nm<x<=0.13um,23
UMC,2011,4,rev_tech,0.13um<x<=0.18um,10
UMC,2011,4,rev_tech,0.18um<x<=0.35um,9
UMC,2011,4,rev_tech,0.5um and above,3
UMC,2012,2,rev_geo,NORAM,45
UMC,2012,2,rev_geo,ASIAPAC,46
UMC,2012,2,rev_geo,Europe,8
UMC,2012,2,rev_geo,Japan,1
UMC,2012,2,rev_tech,40nm and below,9
UMC,2012,2,rev_tech,40nm<x<=65nm,40
UMC,2012,2,rev_tech,65nm<x<=90nm,7
UMC,2012,2,rev_tech,90nm<x<=0.13um,18
UMC,2012,2,rev_tech,0.13um<x<=0.18um,10
UMC,2012,2,rev_tech,0.18um<x<=0.35um,11
UMC,2012,2,rev_tech,0.5um and above,5
UMC,2012,3,rev_geo,NORAM,50
UMC,2012,3,rev_geo,ASIAPAC,40
UMC,2012,3,rev_geo,Europe,9
UMC,2012,3,rev_geo,Japan,1
UMC,2012,3,rev_tech,40nm and below,13
UMC,2012,3,rev_tech,40nm<x<=65nm,41
UMC,2012,3,rev_tech,65nm<x<=90nm,7
UMC,2012,3,rev_tech,90nm<x<=0.13um,15
UMC,2012,3,rev_tech,0.13um<x<=0.18um,9
UMC,2012,3,rev_tech,0.18um<x<=0.35um,11
UMC,2012,3,rev_tech,0.5um and above,4
UMC,2012,4,rev_geo,NORAM,45
UMC,2012,4,rev_geo,ASIAPAC,45
UMC,2012,4,rev_geo,Europe,9
UMC,2012,4,rev_geo,Japan,1
UMC,2012,4,rev_tech,40nm and below,15
UMC,2012,4,rev_tech,40nm<x<=65nm,40
UMC,2012,4,rev_tech,65nm<x<=90nm,7
UMC,2012,4,rev_tech,90nm<x<=0.13um,15
UMC,2012,4,rev_tech,0.13um<x<=0.18um,10
UMC,2012,4,rev_tech,0.18um<x<=0.35um,10
UMC,2012,4,rev_tech,0.5um and above,3
UMC,2013,2,rev_geo,NORAM,47
UMC,2013,2,rev_geo,ASIAPAC,42
UMC,2013,2,rev_geo,Europe,8
UMC,2013,2,rev_geo,Japan,3
UMC,2013,2,rev_tech,40nm and below,20
UMC,2013,2,rev_tech,40nm<x<=65nm,31
UMC,2013,2,rev_tech,65nm<x<=90nm,6
UMC,2013,2,rev_tech,90nm<x<=0.13um,15
UMC,2013,2,rev_tech,0.13um<x<=0.18um,13
UMC,2013,2,rev_tech,0.18um<x<=0.35um,11
UMC,2013,2,rev_tech,0.5um and above,4
UMC,2013,3,rev_geo,NORAM,43
UMC,2013,3,rev_geo,ASIAPAC,44
UMC,2013,3,rev_geo,Europe,7
UMC,2013,3,rev_geo,Japan,6
UMC,2013,3,rev_tech,40nm and below,20
UMC,2013,3,rev_tech,40nm<x<=65nm,34
UMC,2013,3,rev_tech,65nm<x<=90nm,6
UMC,2013,3,rev_tech,90nm<x<=0.13um,16
UMC,2013,3,rev_tech,0.13um<x<=0.18um,11
UMC,2013,3,rev_tech,0.18um<x<=0.35um,10
UMC,2013,3,rev_tech,0.5um and above,3
UMC,2013,4,rev_geo,NORAM,47
UMC,2013,4,rev_geo,ASIAPAC,41
UMC,2013,4,rev_geo,Europe,8
UMC,2013,4,rev_geo,Japan,4
UMC,2013,4,rev_tech,40nm and below,24
UMC,2013,4,rev_tech,40nm<x<=65nm,29
UMC,2013,4,rev_tech,65nm<x<=90nm,7
UMC,2013,4,rev_tech,90nm<x<=0.13um,14
UMC,2013,4,rev_tech,0.13um<x<=0.18um,12
UMC,2013,4,rev_tech,0.18um<x<=0.35um,11
UMC,2013,4,rev_tech,0.5um and above,3
UMC,2014,2,rev_geo,NORAM,43
UMC,2014,2,rev_geo,ASIAPAC,46
UMC,2014,2,rev_geo,Europe,5
UMC,2014,2,rev_geo,Japan,6
UMC,2014,2,rev_tech,28nm and below,1
UMC,2014,2,rev_tech,40nm <x<=28nm,21
UMC,2014,2,rev_tech,40nm<x<=65nm,31
UMC,2014,2,rev_tech,65nm<x<=90nm,6
UMC,2014,2,rev_tech,90nm<x<=0.13um,13
UMC,2014,2,rev_tech,0.13um<x<=0.18um,13
UMC,2014,2,rev_tech,0.18um<x<=0.35um,12
UMC,2014,2,rev_tech,0.5um and above,3
UMC,2014,3,rev_geo,NORAM,45
UMC,2014,3,rev_geo,ASIAPAC,44
UMC,2014,3,rev_geo,Europe,6
UMC,2014,3,rev_geo,Japan,5
UMC,2014,3,rev_tech,28nm and below,3
UMC,2014,3,rev_tech,28nm<x<=40nm,24
UMC,2014,3,rev_tech,40nm<x<=65nm,26
UMC,2014,3,rev_tech,65nm<x<=90nm,7
UMC,2014,3,rev_tech,90nm<x<=0.13um,14
UMC,2014,3,rev_tech,0.13um<x<=0.18um,12
UMC,2014,3,rev_tech,0.18um<x<=0.35um,11
UMC,2014,3,rev_tech,0.5um and above,3
UMC,2014,4,rev_geo,NORAM,45
UMC,2014,4,rev_geo,ASIAPAC,42
UMC,2014,4,rev_geo,Europe,8
UMC,2014,4,rev_geo,Japan,5
UMC,2014,4,rev_tech,28nm and below,7
UMC,2014,4,rev_tech,28nm<x<=40nm,21
UMC,2014,4,rev_tech,40nm<x<=65nm,24
UMC,2014,4,rev_tech,65nm<x<=90nm,7
UMC,2014,4,rev_tech,90nm<x<=0.13um,14
UMC,2014,4,rev_tech,0.13um<x<=0.18um,12
UMC,2014,4,rev_tech,0.18um<x<=0.35um,12
UMC,2014,4,rev_tech,0.5um and above,3
UMC,2015,2,rev_geo,NORAM,46
UMC,2015,2,rev_geo,ASIAPAC,42
UMC,2015,2,rev_geo,Europe,6
UMC,2015,2,rev_geo,Japan,6
UMC,2015,2,rev_tech,28nm and below,11
UMC,2015,2,rev_tech,28nm<x<=40nm,22
UMC,2015,2,rev_tech,40nm<x<=65nm,21
UMC,2015,2,rev_tech,65nm<x<=90nm,6
UMC,2015,2,rev_tech,90nm<x<=0.13um,14
UMC,2015,2,rev_tech,0.13um<x<=0.18um,12
UMC,2015,2,rev_tech,0.18um<x<=0.35um,11
UMC,2015,2,rev_tech,0.5um and above,3
UMC,2015,3,rev_geo,NORAM,45
UMC,2015,3,rev_geo,ASIAPAC,41
UMC,2015,3,rev_geo,Europe,6
UMC,2015,3,rev_geo,Japan,8
UMC,2015,3,rev_tech,28nm and below,10
UMC,2015,3,rev_tech,28nm<x<=40nm,25
UMC,2015,3,rev_tech,40nm<x<=65nm,21
UMC,2015,3,rev_tech,65nm<x<=90nm,4
UMC,2015,3,rev_tech,90nm<x<=0.13um,14
UMC,2015,3,rev_tech,0.13um<x<=0.18um,11
UMC,2015,3,rev_tech,0.18um<x<=0.35um,12
UMC,2015,3,rev_tech,0.5um and above,3
UMC,2015,4,rev_geo,NORAM,47
UMC,2015,4,rev_geo,ASIAPAC,37
UMC,2015,4,rev_geo,Europe,6
UMC,2015,4,rev_geo,Japan,10
UMC,2015,4,rev_tech,28nm and below,11
UMC,2015,4,rev_tech,28nm<x<=40nm,24
UMC,2015,4,rev_tech,40nm<x<=65nm,23
UMC,2015,4,rev_tech,65nm<x<=90nm,4
UMC,2015,4,rev_tech,90nm<x<=0.13um,12
UMC,2015,4,rev_tech,0.13um<x<=0.18um,11
UMC,2015,4,rev_tech,0.18um<x<=0.35um,12
UMC,2015,4,rev_tech,0.5um and above,3
UMC,2016,2,rev_geo,NORAM,49
UMC,2016,2,rev_geo,ASIAPAC,45
UMC,2016,2,rev_geo,Europe,4
UMC,2016,2,rev_geo,Japan,2
UMC,2016,2,rev_tech,28nm and below,17
UMC,2016,2,rev_tech,28nm<x<=40nm,26
UMC,2016,2,rev_tech,40nm<x<=65nm,18
UMC,2016,2,rev_tech,65nm<x<=90nm,4
UMC,2016,2,rev_tech,90nm<x<=0.13um,11
UMC,2016,2,rev_tech,0.13um<x<=0.18um,12
UMC,2016,2,rev_tech,0.18um<x<=0.35um,9
UMC,2016,2,rev_tech,0.5um and above,3
UMC,2016,3,rev_geo,NORAM,52
UMC,2016,3,rev_geo,ASIAPAC,42
UMC,2016,3,rev_geo,Europe,4
UMC,2016,3,rev_geo,Japan,2
UMC,2016,3,rev_tech,28nm and below,21
UMC,2016,3,rev_tech,28nm<x<=40nm,27
UMC,2016,3,rev_tech,40nm<x<=65nm,15
UMC,2016,3,rev_tech,65nm<x<=90nm,4
UMC,2016,3,rev_tech,90nm<x<=0.13um,11
UMC,2016,3,rev_tech,0.13um<x<=0.18um,11
UMC,2016,3,rev_tech,0.18um<x<=0.35um,8
UMC,2016,3,rev_tech,0.5um and above,3
UMC,2016,4,rev_geo,NORAM,48
UMC,2016,4,rev_geo,ASIAPAC,45
UMC,2016,4,rev_geo,Europe,4
UMC,2016,4,rev_geo,Japan,3
UMC,2016,4,rev_tech,28nm and below,22
UMC,2016,4,rev_tech,28nm<x<=40nm,26
UMC,2016,4,rev_tech,40nm<x<=65nm,14
UMC,2016,4,rev_tech,65nm<x<=90nm,3
UMC,2016,4,rev_tech,90nm<x<=0.13um,11
UMC,2016,4,rev_tech,0.13um<x<=0.18um,11
UMC,2016,4,rev_tech,0.18um<x<=0.35um,10
UMC,2016,4,rev_tech,0.5um and above,3
UMC,2017,2,rev_geo,NORAM,42
UMC,2017,2,rev_geo,ASIAPAC,47
UMC,2017,2,rev_geo,Europe,7
UMC,2017,2,rev_geo,Japan,4
UMC,2017,2,rev_tech,14nm<x<=28nm,17
UMC,2017,2,rev_tech,28nm<x<=40nm,28
UMC,2017,2,rev_tech,40nm<x<=65nm,12
UMC,2017,2,rev_tech,65nm<x<=90nm,5
UMC,2017,2,rev_tech,90nm<x<=0.13um,12
UMC,2017,2,rev_tech,0.13um<x<=0.18um,12
UMC,2017,2,rev_tech,0.18um<x<=0.35um,10
UMC,2017,2,rev_tech,0.5um and above,3
UMC,2017,3,rev_geo,NORAM,43
UMC,2017,3,rev_geo,ASIAPAC,47
UMC,2017,3,rev_geo,Europe,8
UMC,2017,3,rev_geo,Japan,2
UMC,2017,3,rev_tech,14nm<x<=28nm,15
UMC,2017,3,rev_tech,28nm<x<=40nm,29
UMC,2017,3,rev_tech,40nm<x<=65nm,12
UMC,2017,3,rev_tech,65nm<x<=90nm,6
UMC,2017,3,rev_tech,90nm<x<=0.13um,12
UMC,2017,3,rev_tech,0.13um<x<=0.18um,12
UMC,2017,3,rev_tech,0.18um<x<=0.35um,10
UMC,2017,3,rev_tech,0.5um and above,3
UMC,2017,4,rev_geo,NORAM,43
UMC,2017,4,rev_geo,ASIAPAC,45
UMC,2017,4,rev_geo,Europe,9
UMC,2017,4,rev_geo,Japan,3
UMC,2017,4,rev_tech,14nm<x<=28nm,15
UMC,2017,4,rev_tech,28nm<x<=40nm,28
UMC,2017,4,rev_tech,40nm<x<=65nm,12
UMC,2017,4,rev_tech,65nm<x<=90nm,5
UMC,2017,4,rev_tech,90nm<x<=0.13um,12
UMC,2017,4,rev_tech,0.13um<x<=0.18um,13
UMC,2017,4,rev_tech,0.18um<x<=0.35um,10
UMC,2017,4,rev_tech,0.5um and above,3
UMC,2018,2,rev_geo,NORAM,37
UMC,2018,2,rev_geo,ASIAPAC,51
UMC,2018,2,rev_geo,Europe,9
UMC,2018,2,rev_geo,Japan,3
UMC,2018,2,rev_tech,14nm and below,3
UMC,2018,2,rev_tech,14nm<x<=28nm,15
UMC,2018,2,rev_tech,28nm<x<=40nm,26
UMC,2018,2,rev_tech,40nm<x<=65nm,12
UMC,2018,2,rev_tech,65nm<x<=90nm,7
UMC,2018,2,rev_tech,90nm<x<=0.13um,11
UMC,2018,2,rev_tech,0.13um<x<=0.18um,13
UMC,2018,2,rev_tech,0.18um<x<=0.35um,10
UMC,2018,2,rev_tech,0.5um and above,3
UMC,2018,3,rev_geo,NORAM,34
UMC,2018,3,rev_geo,ASIAPAC,52
UMC,2018,3,rev_geo,Europe,11
